pageid,revision_id,title,ns
4374438,1071904280,Principality of Bitlis,0
19740027,1066745752,Peronet Lamy,0
39725255,1035127324,Rosine Guiterman,0
23943744,1052397647,Gefjon,0
42803396,1076707961,Fatma Sultan (daughter of Ahmed I),0
59892477,1077035123,Emblem of Bougainville,0
526588,1060410728,Louise de La Fayette,0
470978,963200805,1621 in science,0
4602058,1052243254,Margo Howard-Howard,0
56802920,1076519240,List of shipwrecks in June 1841,0
63389112,1034358319,"James Stewart, 1st Lord Doune",0
65131936,1075459697,Ida Chamberlain,0
28728260,1068140345,Diana Reader Harris,0
5003604,994275018,Marie Webster,0
3699629,1078338731,Charles Constantine of Vienne,0
61027295,969429295,Kalasyrta,0
66982111,1020347590,James How,0
573850,1066264246,Siege of Rouen (1418–1419),0
24643882,1046018950,Mausoleum of Abu Huraira,0
7009904,1076934892,Laura Spelman Rockefeller,0
1977555,1046461518,Gronchi Rosa,0
13085011,1018588947,William of Sainte-Mère-Église,0
42900874,1072161282,Cheddar Palace,0
1576137,1069916263,Cosimo III de' Medici,0
874,1079923135,Ancient Egypt,0
9862595,1065878819,1861 in Ireland,0
2579214,1066353707,Lady Stanley Institute for Trained Nurses,0
14018107,993183470,History of Rome (disambiguation),0
35839,1070196181,1748,0
69891213,1079916709,Lili Berger,0
8111160,956056994,Prior of Fogo,0
1853434,1064256722,Edwina Sandys,0
10372084,1073412891,Christian Howard (theologian),0
51124064,1028716221,Tarquitia gens,0
48344635,1069515029,Ruth Rivera Marín,0
12622508,923750238,Dąbrowski coat of arms,0
9480145,1064614034,Ellenor Fenn,0
2561755,1048037915,Finland-Sweden Athletics International,0
59874715,1076533681,List of shipwrecks in November 1852,0
32146566,1000885419,1735 in Denmark,0
40855683,932859202,Gustaf Sparre,0
49278098,1048128320,Constance Travis,0
30594,1074330488,Tribune,0
48714464,964215730,Temple of Fortuna Respiciens,0
61238750,1061113324,Princess Marie Françoise of Bourbon-Parma,0
17902522,942373554,Lawrence L. Shenfield,0
45110473,1064721397,1993 in Estonia,0
23733046,973677732,The Burys,0
20011536,1046528693,Walter III of Châtillon,0
42990874,999483791,Läby Church,0
37641801,941052746,1741 in architecture,0
2896646,1061290614,Canute V of Denmark,0
2197385,1078826799,Tiu (pharaoh),0
57510030,1050464991,Shilhak-Inshushinak,0
20279108,1072954564,Agnieszka Pilchowa,0
1361021,1017481582,Otto von Kerpen,0
39995742,1078857740,Languages of the Roman Empire,0
52611525,1062186546,Lorna Swain,0
533361,1049160971,Quinquatria,0
661087,1037650817,"Ambrose Dudley, 3rd Earl of Warwick",0
66194269,1043826630,Xiao Chen Tao,0
22289573,1071596384,Sumiyoshi Monogatari,0
1946902,1073698893,Gomer,0
46247103,1073461218,Battle of Nicopolis ad Istrum,0
40133672,1066800706,Anna Balakian,0
37533860,1071542980,HMS Erin's Isle,0
15753133,1078884932,Flag and coat of arms of Corsica,0
59947442,952550729,Ampelus (Crete),0
52233331,985244243,Mohammad Kilani,0
38774119,863976286,Empress Wang (Yang Pu),0
40335650,1077397241,Wedding of Nicholas II and Alexandra Feodorovna,0
18387519,1080248645,List of counts and margraves of Namur,0
31735279,1078858285,Emily Geiger,0
38029174,1040996220,County of Drenthe,0
2904478,1079336063,Ottoman Reform Edict of 1856,0
36718225,950513881,1455 in Norway,0
8521606,1067503580,Albion Fellows Bacon,0
54345496,1066420683,Mary Tarleton Knollenberg,0
7556464,1063498774,Dame Margot (trouvère),0
56135988,1034723476,Pilia gens,0
62853305,1009882980,Penelope Davies,0
10857307,634058973,St. Mary's Abbey,0
6483204,1080103084,Ankhwennefer (pharaoh),0
34044826,1032959704,Tsebelda culture,0
25091002,1058618909,Mary Tuthill Lindheim,0
16334498,1074739802,Diagoras of Rhodes,0
42646002,959875277,Walter H. C. Bromfield,0
43081776,1068798474,Barlingbo Church,0
8824675,1078706309,Ancient Celtic warfare,0
23737655,744563728,Medullia,0
30211194,1079783031,Aurora Wilhelmina Brahe,0
10674841,1063776047,Li Shiji,0
12968131,1016807847,Moses in Judeo-Hellenistic literature,0
54307542,1035665594,Eleanor Greenham,0
63207607,1016376032,Valentine de Laborde,0
64289670,1045112901,Tabula Banasitana,0
55809778,1054481238,Catherine Neill,0
32069433,843951911,Luis Sarmento,0
59781238,1071514801,Gandāra,0
38755561,1056934666,Katharine Worth,0
45716600,1064755949,Paradoxa Stoicorum,0
892732,1039895607,Gaius Papirius Carbo Arvina,0
33640081,1077142322,Flag of Franche-Comté,0
42754512,1073124917,Jane Turell,0
62509184,1054727533,Zia ol-Saltaneh,0
221155,1050436568,Eight Gentlemen of Huainan,0
36504066,1064323407,Junius Tiberianus (consul 281),0
60903696,1016043033,Ruth Denson Edwards,0
9233921,1021236499,United Kingdom commemorative stamps 1990–1999,0
4329906,1072829811,Great Hypostyle Hall,0
59051211,1046400690,Iphianassa (daughter of Agamemnon),0
40661812,1070252281,Azekah Inscription,0
6659514,1058773086,Yuan Yong,0
6212724,956754114,Nóatún (mythology),0
48985182,1072995817,Syennesis (5th century),0
36577426,989419927,Peisander (disambiguation),0
56012000,1071403500,Marcus Junius Homullus,0
7202112,1018550810,Anselm IV (archbishop of Milan),0
28785169,1008452997,Brixworth Abbey,0
19773303,1068188684,Gertrud Kolmar,0
2873263,1055989511,1938–39 Yugoslav Football Championship,0
46434492,1038453031,Pamphlet of Rigas Feraios,0
62256901,1073116196,Mabel Craft Deering,0
29117557,1080197855,Guifang,0
83530,1079686598,Kristallnacht,0
46457078,1073264557,Annunciation (Memling),0
55408493,1073123936,Hannah T. King,0
39473827,1064423529,SS Orizaba (1939),0
24504238,865583291,Cleopatra (Danaid),0
2834282,1004039681,Shamshi-Adad IV,0
43923662,1067944801,Nielsine Nielsen,0
63690764,1016043354,Margit Feldman,0
67737583,1076638497,Gildas the Albanian,0
13319085,1025260924,Always already,0
97305,1058790963,Mesta,0
148026,1074704472,James II of Scotland,0
53471236,1071105445,Ekaterina Feodorovna Baryatinskaya-Dolgorukova,0
67680889,1035007649,APEX International Air Post Exhibition,0
34950,1080179544,1837,0
29061380,1052534516,Ahmadilis,0
56264550,1073925965,María Francisca Ricart Olmos,0
8446823,1080125226,Colossus of Constantine,0
9291455,1011072299,Carole Dekeijser,0
513402,1080090013,Zaha Hadid,0
3155124,1024775510,Battle of the Lycus,0
51777320,817682402,Maria Malibran fund,0
69155266,1069148695,Al-Jawazi massacre,0
42809,1059195643,423,0
48723571,994961057,Arch of Lentulus and Crispinus,0
544538,1048504445,"William I, Duke of Aquitaine",0
52622463,1019889177,Santa Teresa de Jesus de Carnide Convent,0
36916,1077585720,Theotokos,0
2113021,996136045,Bern zinc tablet,0
33935115,1031836653,William FitzWarin,0
1142193,1078185900,Groans of the Britons,0
48981657,1064459639,2001 in Albania,0
19663042,1045956837,Taurisci,0
45682600,1069434669,Divellion,0
5794744,979494612,1982 in archaeology,0
36329,1039655808,658,0
58071548,1056936467,Gerda Roosval-Kallstenius,0
10432948,1075746059,Lucy Kemp-Welch,0
16899351,1074826140,Ursula Kemp,0
226278,1035950865,1673 in literature,0
7034661,1080364316,Judith Zaffirini,0
35327276,1057444011,Teuruarii IV,0
7610638,1035657217,Michelle Rosaldo,0
7427376,1080163704,Leonarda Cianciulli,0
24355051,1059606239,Passaron,0
67451759,1019243809,Cercetes,0
6212341,1051504170,Greek royal family,0
24743216,1020692292,Rita Lobato,0
15744831,1025148164,William of Ely,0
3282486,1035839576,Roger de Beaumont,0
60829244,1066164412,House of Jehu,0
14187,1077170988,Henry VIII,0
12659114,1055606845,Gale Sieveking,0
63487964,1079084941,Harriette G. Brittan,0
22146042,1079639078,Tyre Necropolis,0
1790343,1075439073,Fifteenth Dynasty of Egypt,0
46213861,1059873729,Childbirth in Iraq,0
145321,1063031964,Wulfhere of Mercia,0
14800,1078506241,Icon,0
2708978,1060235256,Coarb,0
16374183,1073813431,Rumbach Street Synagogue,0
23040378,960586599,1681 in poetry,0
65379579,1047092633,Augustin Rösler,0
45356414,1074159390,Émilie de Villeneuve,0
1076475,1077883107,Thrall,0
20172438,1073764634,Elisabeth Eidenbenz,0
36736345,1075354628,Dharmachari Guruma,0
4424439,975945759,National Monuments Record of Scotland,0
39017277,994180887,Alice Littlefield,0
53747205,1059197296,Eurypylus (son of Telephus),0
42527466,1061712104,Leader of the League of Communists of Yugoslavia,0
4392689,1059120502,Alexios Branas,0
47435808,1069972610,Irène Laure,0
1419537,1023433066,Solomon Stramer,0
62723968,1056167316,Jean Broward Shevlin Gerard,0
58221443,1013975885,Aces (river),0
50812552,1049962009,Gaius Julius Iullus (decemvir),0
17941539,1073822415,Battle of Bar,0
3124459,990467866,Tillius Cimber,0
54168901,1076562719,Princess Alexandrine of Prussia (1915–1980),0
8977117,999586569,Siatum,0
54111912,1079797521,Dryope (daughter of Dryops),0
43374,1075266029,Nicephorus,0
31651180,939950739,Expedition of Abu Qatadah ibn Rab'i al-Ansari (Batn Edam),0
35392,1071962299,626,0
17477100,874241155,Cleitor,0
2392334,1053824429,Thermos (Aetolia),0
49401882,1030608278,Louise Charlotte de Noailles,0
31576946,1071125932,God and Sex,0
30112668,1059952263,Šanta,0
1460871,1009875569,Eleni Konsolaki,0
3244067,1073739801,Battle of Kutná Hora,0
144015,1076048618,Samson Raphael Hirsch,0
46544319,1036960656,"Henrique de Meneses, 4th Count of Viana",0
44800106,1072178193,HMS Caprice,0
3204588,1027120307,Battle of Noreia,0
32092310,1079941008,Deborah Lifchitz,0
69626266,1063042732,Leora Bettison Robinson,0
26203043,1020160237,William Ua Cellaig,0
46845245,1031400654,National Ethnographic Museum (Guinea-Bissau),0
30080833,1065455852,Matilda de Braose (Deheubarth),0
16966722,933923114,Rab battalion,0
55457498,803961886,Great Seal of Prince Edward Island,0
9492668,1071889475,Cantabrian mythology,0
57957399,1048377753,Jeanette Schwerin,0
40818758,1045509219,La Pausa,0
1357202,1054254156,Charidemus,0
75948,1076766797,Lists of flags,0
61848740,1022846286,Maude Glasgow,0
54141217,1060456120,Women's Institute for Freedom of the Press,0
1141200,1065434921,Azymite,0
34590262,969228680,La Noce de Pierres,0
42463,1070196160,1081,0
69527229,1060624983,Narcisa Pérez Reoyo,0
50662775,1073890880,"Cornus, Sardinia",0
58839013,995491991,Monica Ross,0
13528262,1010191231,Aristo of Ceos,0
27753006,1061896634,Malkh,0
45098279,1077509407,List of shipwrecks in 1758,0
59184645,1013298382,Anulo,0
3604792,963243032,1832 in South Africa,0
34892581,1062173387,1517 Safed attacks,0
95184,1080097477,Hannah Arendt,0
57104412,1018998169,Juanita Redmond Hipps,0
66647180,1061749804,Jane Hurlstone,0
33054452,1054643613,SS Scillin,0
11303537,1058652630,Monica Storrs,0
16488776,999876596,1924 in France,0
58334166,1061371430,Siege of Arles (425),0
29774378,1064112588,Mary Arundell (courtier),0
28636321,1043141249,Plympton Priory,0
39150719,666485927,Treaty of Győr (1386),0
51361608,1036191309,Hired armed cutter Marechal de Cobourg,0
2383541,1058526867,Saint Alena,0
65562978,1043165149,Hazardous (ship),0
34970333,999500820,Tragilus,0
34531304,1068234802,Kathleen Crofton,0
7533153,1079400035,Muslim conquest of the Levant,0
44563600,1079348908,Ayşe Sultan (daughter of Bayezid II),0
39708765,1049903758,"Roman Theatre, Aosta",0
4011398,1066512477,Cadmea,0
18919515,788970323,Chronica Naierensis,0
50922156,1078600758,Museum of Ancient Eleutherna,0
36917019,1052164294,Cleombrotus of Ambracia,0
416356,1072084865,Julia Gardiner Tyler,0
6002527,1064740586,Luristan bronze,0
29443990,1010793196,Inimabakesh,0
22742649,1035601288,Toshiko Kishida,0
3221704,1078429380,"Keran, Queen of Armenia",0
27445429,1077065242,Battle of Meretun,0
10470690,1027822517,Eratosthenes (statesman),0
2627776,1031085248,Empress Shi,0
40161937,1012091527,Jacques de Crussol,0
5658505,1076534245,William G. Dever,0
28139365,1069123872,Adamanduga,0
9275802,1061148408,Augaire mac Ailella,0
56225558,1052883779,Katherine Hamilton,0
42864017,990652402,Petar Ljubojević,0
56791662,1075262228,List of shipwrecks in August 1839,0
23975019,1073372127,Ulpia (grandmother of Hadrian),0
4577840,1077062660,Battle of Lechaeum,0
44910611,908742823,2006 in Iceland,0
27023087,724777354,Michaelaton,0
5483830,955583822,Annals of Loch Cé,0
3261422,1063681271,Kristín Marja Baldursdóttir,0
49464308,1078470970,List of wars involving Yugoslavia,0
538635,1075688936,Al-Khayzuran,0
53331688,1011364124,Cecilia Cleve,0
26601574,1062563829,German submarine U-203,0
41411396,1080457571,Maria Gibbs,0
24633007,1007909012,Ambrax,0
27187879,1019486064,Magilum boat,0
272627,1002760415,Postage stamps and postal history of Iceland,0
295926,1075070884,"Hugh, Count of Vermandois",0
50027809,713289795,Arthur Brady,0
23780011,1054235533,Mathilda Gelhaar,0
49143261,1069587283,Robert of Bridlington,0
23874547,1058938190,Royal Gibraltar Post Office,0
26177109,1068917990,Laura Lanza,0
65709379,1068801671,Indian Rights for Indian Women,0
61866749,1071104467,Fanny Metcalfe,0
12305235,1047188397,Amun-her-khepeshef (20th dynasty),0
53898804,1071395214,"Lucretia (Artemisia Gentileschi, Milan)",0
59073257,1038893357,Elaine Gordon,0
21042403,1075349074,Philinus of Agrigentum,0
5609483,1033298459,Adobogiona,0
14732153,1058076579,Oslac,0
6134,1078703541,Charybdis,0
64294959,1054529740,Hilarion the Iberian,0
1335827,1050376658,Gaius Fabricius Luscinus,0
48061158,996887601,1498 in France,0
55143970,1056459646,Gold grave goods at Grave Circles A and B,0
2924587,1020687823,"Isabella FitzRoy, Duchess of Grafton",0
69212659,1059485528,Lucy Switzer,0
55235158,1047375568,Fannie Ruth Robinson,0
47668425,1058732108,Paul Pettitt,0
1249585,1073670517,Zeleia,0
16011736,1060341439,Erica Mann,0
49516194,1006959090,Ivana Tomljenović-Meller,0
56048426,1061494710,Barbara van Beck,0
2570653,1070029788,Parthian language,0
31683765,554888605,Battle of Ruxukou,0
11778448,1077706642,Visigothic Kingdom,0
49996159,1070562826,Sarenput I,0
65553509,1050553002,Regio XIV Transtiberim,0
65562684,1042942583,Clara Gottschalk Peterson,0
40526572,1017853515,Dietmar I (archbishop of Salzburg),0
20183569,1076494890,Princess Mathilde of Saxony,0
8717999,1052396720,De amore (Andreas Capellanus),0
354120,1070797727,Philotheos Bryennios,0
27487678,1065821051,Isetemkheb D,0
36410,1015229035,739,0
50559090,957639063,"Heimrich, Count in the Upper Rheingau",0
54520961,1056612713,War of Curzola,0
56833096,1053550013,List of teams and cyclists in the 1911 Giro d'Italia,0
37432416,1076524397,List of shipwrecks in August 1918,0
35162093,1076580308,Margaret Johnstone,0
45093832,1062278697,The Woman with the Handbag,0
1813268,925622314,Rundas,0
52207069,1072899828,Ethnic groups in Yugoslavia,0
48808586,995559954,Anna Paues,0
61576003,1076599092,Kaualena,0
809990,1076569037,Ankhesenamun,0
55861699,976650421,Sarah Kelly (advocate),0
208524,1065275400,1800 in literature,0
4824898,1058812417,Charlotte de Rothschild,0
29969353,1018688989,Schloss Neugebäude,0
23662590,987120960,List of lords of Tikal,0
2716070,1076819893,"Maria Christina, Duchess of Teschen",0
46794421,1075537580,Flag of the Orange River Colony,0
63833083,1011115830,Jewish Legion (Anders Army),0
2481814,1080223647,Paula Hitler,0
25785070,1058349763,Elisabeth von Magnus,0
2507704,1063088835,Sundance (rapper),0
9375141,965779969,Neapolis (Apulia),0
14059415,1079641869,Maria Antonia Ferdinanda of Spain,0
16489348,1059687990,1574 in Ireland,0
47889,1027860367,212,0
19399365,932967061,Little Meadows,0
52911486,905164168,Lily Irene Jackson,0
30695542,1077011801,Beatrice of Viennois,0
56204821,997541431,Postumulena gens,0
2147525,1072280384,Treaty of Cambrai,0
561392,969928716,Grammaticus,0
9951221,1062930868,Mary Brewster,0
68268305,1080491342,Alice Buckton,0
37176924,1025987771,1666 in Norway,0
27375130,1059523500,Cenn Fáelad Ua Cúill,0
34381629,1066522842,Flower Hujer,0
1299062,1070265108,Timeline of 6th-century Muslim history,0
59588814,1075263202,List of shipwrecks in June 1822,0
61339734,1039975259,Strahinja of Budimlje,0
77121,1065712442,449 BC,0
51757573,932511362,SS Julnar,0
11361832,1070911245,Gedrosia (satrapy),0
36171353,1036652870,Carole Shammas,0
5444774,1041346137,Thessalonica in the Middle Ages,0
56001187,1064208478,First ladies of Hawaii,0
14852969,1069513717,Smaranda Brăescu,0
14827677,1058205608,Esther Cailingold,0
26355288,1005480487,Gabriela Konevska-Trajkovska,0
69505078,1070854787,Samuel Heckscher,0
2701770,1064537379,Directorium Inquisitorum,0
25870219,1015956619,Mutunus Tutunus,0
199602,1079177174,Anne Madden (artist),0
41666223,1014613460,Humban-Numena,0
51214291,919369704,"Arnout II, Count of Aarschot",0
60900136,1064038282,Dios Hieron (Lydia),0
34894047,916729434,General Collection of the British Library Philatelic Department,0
1115992,1079414942,Yugoslav Partisans,0
65045472,1029677916,Consorts of the Jiaqing Emperor,0
27787215,1059146242,"Imperial Treasury, Vienna",0
7833446,1069687174,Archduchess Maria Anna of Austria (born 1738),0
8811203,1079845559,1791 in Great Britain,0
3251071,1070408723,Sobekemsaf II,0
34773599,1046662065,Cephissus (mythology),0
31913919,1052874410,2011 in Albania,0
3132650,886814231,Coat of arms of Edmonton,0
39319450,1069965796,Family trees of the Norse gods,0
23902316,1031848775,Battle of Leskovac,0
3060137,1027388625,Laudine,0
36205088,1034162371,Papyrus Oxyrhynchus 232,0
36562595,1075577361,Sa'd al-Dawla,0
53391169,1028219369,Cornelia van Lalaing,0
61199821,1022776020,Jacoba Hol,0
25371598,1078266469,List of Scottish royal mistresses,0
19979412,1058792786,Heraldic knot,0
70135957,1078382795,Roza Atamuradovna Bazarova,0
7432111,1043975832,Duchess Mu of Xu,0
53024515,1065894866,Marietta Minnigerode Andrews,0
61002106,1078859365,Germaine Brée,0
25961426,1057296775,Olybrius (consul 526),0
43527198,1062928578,Eleanor Grey,0
23826,1079137201,Pope Adrian III,0
3774157,1076009007,Nataliia Polonska-Vasylenko,0
34244912,1077210336,Amanda Labarca,0
156873,1068717435,Gudit,0
46563481,1024741409,"Charles Hay, 13th Earl of Erroll",0
17104396,1065608407,Domini di Terraferma,0
408741,1073485940,War of the Second Coalition,0
11545816,1074710355,Battle of Maniaki,0
47335948,1057141855,1647 in Sweden,0
46474440,1067183829,Westray Battle Long,0
4285449,1075402490,Johanna von Westphalen,0
8088895,1068184131,Katharina Schubert,0
1316116,1080174246,Sexuality of Abraham Lincoln,0
58910621,1017162779,Siege of Aleppo (994–995),0
190160,1064725506,1900 in literature,0
31490070,1060344144,Duke of Navarre,0
6559711,1016726938,Ani Tsankhung Nunnery,0
1721277,1079693082,Rationalis,0
56934637,852994703,Rusonia gens,0
58504024,945764503,Lillian Louisa Britten,0
7016,1080015140,Concubinage,0
8010338,1067614399,Adelaide of Hungary,0
4671909,1080346025,Mahfiruz Hatun,0
48866138,1051069302,2016 in Germany,0
58665442,952385680,Cholleidae,0
2134037,1006841465,Shahar (god),0
24693510,788889518,Zapparia,0
54019281,1056503794,Joanna Overing,0
1260731,1073271938,Arrow Cross Party,0
62391312,1066732226,Lilly Brændgaard,0
27349097,1004974168,Mosylon,0
56023203,1066549037,Bayonne Whipple,0
21485953,1068865978,Elizabeth Henry Campbell Russell,0
44209748,1053055560,Adah Robinson,0
10004238,1014662772,Lucius Bruttius Quintius Crispinus,0
13903380,809084778,Badi I,0
46406365,1017367982,Maria Riddell,0
39147783,1067080694,Battle of Süntel,0
55109729,1010982102,Marcus Pompeius Macrinus Neos Theophanes,0
37717003,1069125271,Riverview Mounds Archaeological Site,0
56371828,1026964869,Pioneers of Liberty,0
6372527,1077773342,Semla (mythology),0
20605210,1041829832,Glarentza,0
60098276,1065130508,Marie-Rose Astié de Valsayre,0
46661720,1073362399,Crepović noble family (Transylvania),0
66504587,1071579067,Five Marys,0
28350801,1069061070,Generides,0
2981879,1080106793,"Brilliana, Lady Harley",0
5555468,1039246080,Emma Tillman,0
595866,1073650659,Gilgal,0
31568575,987336072,Kisnapili,0
5454090,1077540871,Ishtob,0
7694477,1035227615,Kathinka Zitz-Halein,0
272074,1080446557,Ibn Taymiyya,0
30085478,1075226199,List of elections in 1819,0
1144298,1057253407,Azem Vllasi,0
2430641,1068473778,"Infanta Branca, Lady of Guadalajara",0
5495450,1076161082,Battle of Carham,0
38422593,1062489857,Kant and the Problem of Metaphysics,0
31836571,1057987493,Acts of Timothy,0
49610717,1026637205,"Diana Noel, 2nd Baroness Barham",0
31841834,1069972271,Eugénie Éboué-Tell,0
55570044,1055658576,Frances Horner,0
916877,1079211707,Inge the Elder,0
19110614,1064969689,Sarah Choate Sears,0
5753218,1066503612,Braničevci,0
4318352,1077378101,Husband,0
4317618,1016265843,Margaret Mather,0
41972144,995569513,William Cuninghame of Lainshaw,0
30485047,918725673,1949 in Luxembourg,0
15546408,1013633111,1545 in art,0
19665570,1074116722,William Rugge (bishop),0
60914945,1074395341,"Mathilda Campbell, Duchess of Argyll",0
9487712,1076930116,Maria Leopoldine of Austria,0
10387577,974150121,Margareta Elisabeth Roos,0
2176836,1068905246,Matunos,0
39923048,1033547066,Nathanael Richards,0
70135453,1076224473,Cave-dwelling Jews,0
2139512,1047877041,Alcmaeon of Croton,0
1757617,1075399521,Olaf Haraldsson Geirstadalf,0
46248000,1067171956,Kühne Beveridge,0
750634,1069249536,April Ashley,0
35335045,1079923151,Jean Baker Miller,0
55759577,1050217401,Larisa Dodkhudoeva,0
40765487,1055247752,Mahmud Pasha (governor),0
4407353,1063735088,"Tancred, Prince of Bari",0
929989,1002838951,Barber surgeon of Avebury,0
25928422,1057398336,Alvensleben Convention,0
525829,1079630328,Varlık Vergisi,0
66870363,1010276048,Pennsylvania Woman's Convention at West Chester in 1852,0
61043410,1068810588,Alice Lorraine Daly,0
35746439,994893419,Bukhtnassar,0
36578982,1059263952,Helen Morgan Hamilton,0
7616096,1072397448,Clara Peeters,0
60098392,1076382914,Performance archaeology,0
60750,1077330795,Bolesław III Wrymouth,0
34409283,1024762546,Amcotts Moor Woman,0
64998306,1059674152,Semahat Özdenses,0
24769513,1058395480,Mary Bell (aviator),0
40954772,1051292483,Sukhra,0
67112687,1037740824,Adam de Moravia,0
6929393,1017814550,Henny Mürer,0
64349877,1073242476,Valentina Khetagurova,0
12930987,1078905334,Robert of Bath,0
60730507,1058094913,Hermiona Asachi,0
55577429,1059183490,Alan Rowe (archaeologist),0
32083202,1070314039,Cao Cao's invasion of Xu Province,0
244739,1078913294,Gabinia gens,0
56908349,987550953,Titus Vitrasius Pollio (consul 137),0
19690443,1078951110,Celtic Animism,0
13837696,1059665653,1337 in Ireland,0
67883492,1064432874,Leaf from a Manichaean book MIK III 4979,0
83184,1078192602,Meleager,0
7217216,1014571031,Nicanor of Cyrene,0
25290680,1069612806,Paeanius,0
57825986,1077240794,Anna Wolcott Vaile,0
58734308,952384286,Berenicidae,0
67908100,1031643244,Margaret W. Moodey,0
64511246,1062360355,Mukbile Sultan,0
1957342,1025845543,"Charles Seton, 2nd Earl of Dunfermline",0
25254401,1070995965,Jasmin Hutter,0
56615117,1007811773,Götz Freiherr von Pölnitz,0
6258621,1055806548,Koroni,0
1922916,1072897856,Yi Bangja,0
2094250,1079874412,Laurel Thatcher Ulrich,0
1653512,1078348801,Sancho III of Castile,0
42491,1076327019,1255,0
47403466,1017647982,Çeteci Abdullah Pasha,0
3362090,1066741492,Geoffrey I of Villehardouin,0
48622342,1066597138,Stephen Longchamp,0
51667290,1079395899,Susanne Daubner,0
504002,1080012736,Al-Muqanna,0
12962824,1071790804,Battle of Rhone Crossing,0
23540265,1065230706,"Adelaide I, Abbess of Quedlinburg",0
50212958,1007535704,Znetalici,0
61761180,1062276187,Jeannette Guyot,0
26330258,1079319864,List of female monarchs,0
684942,1076078082,USS Sacramento (1862),0
62124426,1074755196,Ancient Greek folklore,0
18245,1080155978,Labyrinth,0
69644874,1071187935,Doctrine of the two swords,0
59646052,1080004365,Baba'i ben Lotf,0
62741398,1074475409,Macmillan aryballos,0
17388052,910968892,Antoinette K-Doe,0
10264425,1069418219,Elena Garro,0
1579569,1077827710,List of victims of Nazism,0
43929928,1043385597,Margerie Venables Taylor,0
85552,1079664146,Sin (mythology),0
4310201,1061902963,Haemophilia in European royalty,0
69798,1072821960,Mausoleum at Halicarnassus,0
47229902,874375143,Patriarch Basil of Constantinople,0
30490531,1036905716,Nasrid–Ottoman relations,0
61450966,1079212302,Mantineion,0
52365696,1070866715,North European hypothesis,0
26057615,1063274993,Patricia Laffan,0
10773798,1079769071,"Charlotte Strutt, 1st Baroness Rayleigh",0
8582930,1048448948,Tassilo I of Bavaria,0
55002088,1030920085,Marie Claveau,0
33636132,1075059758,Babusha,0
67639144,1043159897,Pronomus,0
11111345,1068809723,Arsenije Sremac,0
8682882,1004289558,Alexander Demandt,0
40009240,1068510937,Muhammad ibn Buzurg-Ummid,0
8777414,1079842751,1816 in the United Kingdom,0
70175090,1079188324,Godfrey of Spitzenberg,0
2197463,1068479545,Iry-Hor,0
26176567,1079729525,Church of the East,0
23585848,1060805956,Liu Xun (warlord),0
363877,1068213227,Pope John XVIII,0
69877878,1068909813,Diana Stöcker,0
83880,1046852969,Eumedes,0
57248595,1062758523,Timeline of the Northern and Southern dynasties,0
26232752,1077899435,Marie and Emile Taquet,0
49802125,1054341492,Marianne Kürzinger,0
60145052,1003861554,Jane Tonge Thompson,0
30515847,1037391755,Akameros,0
39660690,1077419038,Women in France,0
35465,1076159061,789,0
17795714,932249520,Maiden Stone,0
28640480,955818793,Postage stamps and postal history of the Republic of the Congo,0
46196811,1069580524,Caroline Burnham Kilgore,0
597920,1037331232,1752 in architecture,0
5858140,1047206422,Arnold Paole,0
8392594,1071759995,Devota,0
46401750,1062992257,Zenobia of Armenia,0
10015093,1073755294,Holy Face of Lucca,0
12233430,1079504653,Sophie de Condorcet,0
51553850,1080064421,Elaine D. Harmon,0
7114242,1080178142,Bashar ibn Burd,0
503239,1076742851,List of kings of Urartu,0
34267121,1044962425,Merops (mythology),0
57794624,1060591506,Petrine Fredstrup,0
58620794,953323767,Scirum,0
44003382,1057975554,Carmen Arriagada,0
30153688,1070733620,Battle of Glasgow (1560),0
48720110,822767269,Horti Aciliorum,0
20141884,1074955693,Slađana Milošević,0
8856806,1075733924,Old Synagogue (Przemyśl),0
60798142,1021283780,Ana Vidjen,0
40798013,994332198,Payna,0
67749142,1041587515,Uscenum,0
30769706,1047024389,Sthenele,0
4894338,1072063052,"Conrad I, Duke of Carinthia",0
14330239,1048175103,Serdab,0
14635364,1051655482,Swiderian culture,0
708314,1065957778,Macarius of Jerusalem,0
917982,1080308352,Socratic problem,0
563809,1024673529,Lingones,0
50515551,1077505925,Mary Field Garner,0
61944055,919343204,Camp Wildwood,0
62231385,1065277055,Cornish Hero (1797 ship),0
66235784,1007747556,Doğan Gürpınar,0
15379585,978181538,Ottoman illumination,0
67390441,1078405457,Cymothoe (mythology),0
12756982,1067330983,Flag of Nebraska,0
2784025,1069729568,Polemon (son of Andromenes),0
21578569,1056268118,"Agnes of Aquitaine, Queen of Aragon and Navarre",0
12865688,887041379,Nacona,0
27884658,1066948449,Elisabeth von Gutmann,0
20708550,1035329073,Serbia–Syria relations,0
63619804,1070631751,"Margaret Livingstone, Countess of Orkney",0
21396840,1078268026,Dovey Johnson Roundtree,0
23744393,1047596316,Elizabeth Sandunova,0
158343,865377725,555 BC,0
36398430,949220059,1226 in Norway,0
3004249,1073914082,Pleistarchus (son of Antipater),0
65805746,1061851843,Legio XX Siciliana,0
26579132,1077253294,Siege of Leith,0
55212298,1073172655,Margaret Alison Johansen,0
1910795,1055094323,Ukonvasara,0
9641432,1067552581,Elizabeth Selden Rogers,0
